,index,start_date_time,title,price,ticket_url,type,venue
177,177,2023-11-05T18:30:00.000000Z,Empire State Bastard,30,http://www.melkweg.nl//nl/agenda/empire-state-bastard-05-11-2023,Concert,melkweg
178,178,2023-11-06T18:30:00.000000Z,Lloyd Cole,30,http://www.melkweg.nl//nl/agenda/lloyd-cole-06-11-2023,Concert,melkweg
179,179,2023-11-07T18:00:00.000000Z,Yaeji,30,http://www.melkweg.nl//nl/agenda/yaeji-07-11-2023,Concert,melkweg
180,180,2023-11-07T18:30:00.000000Z,GOOSE (USA),30,http://www.melkweg.nl//nl/agenda/goose-usa-07-11-2023,Concert,melkweg
181,181,2023-11-08T18:00:00.000000Z,Sammy Rae & The Friends,30,http://www.melkweg.nl//nl/agenda/sammy-rae-the-friends-08-11-2023,Concert,melkweg
182,182,2023-11-08T18:30:00.000000Z,PLK,30,http://www.melkweg.nl//nl/agenda/plk-08-11-2023,Concert,melkweg
183,183,2023-11-09T18:00:00.000000Z,Rival Sons,30,http://www.melkweg.nl//nl/agenda/rival-sons-09-11-2023,Concert,melkweg
184,184,2023-11-09T18:30:00.000000Z,Fox Stevenson (Live) - Extra Show,30,http://www.melkweg.nl//nl/agenda/fox-stevenson-09-11-2023,Concert,melkweg
185,185,2023-11-10T18:00:00.000000Z,Dub FX,30,http://www.melkweg.nl//nl/agenda/dub-fx-10-11-2023,Concert,melkweg
186,186,2023-11-10T18:30:00.000000Z,Fox Stevenson (Live),30,http://www.melkweg.nl//nl/agenda/fox-stevenson-10-11-2023,Concert,melkweg
187,187,2023-11-10T22:30:00.000000Z,Garage Nation in the Dam,30,http://www.melkweg.nl//nl/agenda/garage-nation-in-the-dam-10-11-2023,Concert,melkweg
188,188,2023-11-11T18:00:00.000000Z,Against the Current,30,http://www.melkweg.nl//nl/agenda/against-the-current-11-11-2023,Concert,melkweg
189,189,2023-11-12T18:00:00.000000Z,Bruno Major,30,http://www.melkweg.nl//nl/agenda/bruno-major-12-11-2023,Concert,melkweg
190,190,2023-11-12T18:30:00.000000Z,Briston Maroney,30,http://www.melkweg.nl//nl/agenda/briston-maroney-12-11-2023,Concert,melkweg
191,191,2023-11-12T19:00:00.000000Z,Sofia Kourtesis (Live),30,http://www.melkweg.nl//nl/agenda/sofia-kourtesis-12-11-2023,Concert,melkweg
192,192,2023-11-13T18:00:00.000000Z,Scary Pockets,30,http://www.melkweg.nl//nl/agenda/scary-pockets-13-11-2023,Concert,melkweg
193,193,2023-11-13T18:30:00.000000Z,Bombino,30,http://www.melkweg.nl//nl/agenda/bombino-13-11-2023,Concert,melkweg
194,194,2023-11-14T18:00:00.000000Z,Bakar,30,http://www.melkweg.nl//nl/agenda/bakar-14-11-2023,Concert,melkweg
195,195,2023-11-14T18:30:00.000000Z,Laibach,30,http://www.melkweg.nl//nl/agenda/laibach-14-11-2023,Concert,melkweg
196,196,2023-11-15T18:30:00.000000Z,Jake Isaac,30,http://www.melkweg.nl//nl/agenda/jake-isaac-15-11-2023,Concert,melkweg
197,197,2023-11-16T18:30:00.000000Z,Pablo Brooks,30,http://www.melkweg.nl//nl/agenda/pablo-brooks-16-11-2023,Concert,melkweg
198,198,2023-11-16T19:00:00.000000Z,BLANKO,30,http://www.melkweg.nl//nl/agenda/blanko-16-11-2023,Concert,melkweg
199,199,2023-11-17T22:30:00.000000Z,ILOVEHOUSEMUSIC presents LEGENDS OF HOUSE,30,http://www.melkweg.nl//nl/agenda/ilovehousemusic-presents-legends-of-house-17-11-2023,Concert,melkweg
200,200,2023-11-18T18:00:00.000000Z,Only Yesterday (1991),30,http://www.melkweg.nl//nl/agenda/only-yesterday-1991-18-11-2023,Concert,melkweg
201,201,2023-11-18T18:00:00.000000Z,The Reytons,30,http://www.melkweg.nl//nl/agenda/the-reytons-18-11-2023,Concert,melkweg
202,202,2023-11-19T18:00:00.000000Z,Raye,30,http://www.melkweg.nl//nl/agenda/raye-19-11-2023,Concert,melkweg
203,203,2023-11-19T18:30:00.000000Z,Danko Jones,30,http://www.melkweg.nl//nl/agenda/danko-jones-19-11-2023,Concert,melkweg
204,204,2023-11-20T18:00:00.000000Z,Dylan,30,http://www.melkweg.nl//nl/agenda/dylan-20-11-2023,Concert,melkweg
205,205,2023-11-20T18:30:00.000000Z,Smash Into Pieces,30,http://www.melkweg.nl//nl/agenda/smash-into-pieces-20-11-2023,Concert,melkweg
206,206,2023-11-21T18:00:00.000000Z,Little Dragon,30,http://www.melkweg.nl//nl/agenda/little-dragon-21-11-2023,Concert,melkweg
207,207,2023-11-21T18:30:00.000000Z,Gilsons,30,http://www.melkweg.nl//nl/agenda/gilsons-21-11-2023,Concert,melkweg
208,208,2023-11-22T18:30:00.000000Z,Red Axes (Live),30,http://www.melkweg.nl//nl/agenda/red-axes-22-11-2023,Concert,melkweg
209,209,2023-11-22T19:00:00.000000Z,Nabihah Iqbal,30,http://www.melkweg.nl//nl/agenda/nabihah-iqbal-22-11-2023,Concert,melkweg
210,210,2023-11-23T18:00:00.000000Z,Shantel & Bucovina Club Soundsystem,30,http://www.melkweg.nl//nl/agenda/shantel-bucovina-club-soundsystem-23-11-2023,Concert,melkweg
211,211,2023-11-23T18:30:00.000000Z,Electric Six,30,http://www.melkweg.nl//nl/agenda/electric-six-23-11-2023,Concert,melkweg
212,212,2023-11-23T19:00:00.000000Z,Pa Sheehy,30,http://www.melkweg.nl//nl/agenda/pa-sheehy-23-11-2023,Concert,melkweg
213,213,2023-11-24T18:00:00.000000Z,The Darkness,30,http://www.melkweg.nl//nl/agenda/the-darkness-24-11-2023,Concert,melkweg
214,214,2023-11-24T18:30:00.000000Z,Punk Rock Factory,30,http://www.melkweg.nl//nl/agenda/punk-rock-factory-24-11-2023,Concert,melkweg
215,215,2023-11-24T19:00:00.000000Z,Mia Nicolai,30,http://www.melkweg.nl//nl/agenda/mia-nicolai-24-11-2023,Concert,melkweg
216,216,2023-11-26T18:00:00.000000Z,Ashnikko,30,http://www.melkweg.nl//nl/agenda/ashnikko-26-11-2023,Concert,melkweg
217,217,2023-11-27T18:00:00.000000Z,Bombay Bicycle Club,30,http://www.melkweg.nl//nl/agenda/bombay-bicycle-club-27-11-2023,Concert,melkweg
218,218,2023-11-28T18:00:00.000000Z,Bombay Bicycle Club,30,http://www.melkweg.nl//nl/agenda/bombay-bicycle-club-28-11-2023,Concert,melkweg
219,219,2023-11-29T18:00:00.000000Z,Picture This / Tom Gregory,30,http://www.melkweg.nl//nl/agenda/picture-thistom-gregory-29-11-2023,Concert,melkweg
220,220,2023-11-29T18:30:00.000000Z,Blank Banshee,30,http://www.melkweg.nl//nl/agenda/blank-banshee-29-11-2023,Concert,melkweg
221,221,2023-11-30T18:30:00.000000Z,Orange Skyline,30,http://www.melkweg.nl//nl/agenda/orange-skyline-30-11-2023,Concert,melkweg
222,222,2023-11-30T19:00:00.000000Z,Nette Meisjes,30,http://www.melkweg.nl//nl/agenda/nette-meisjes-30-11-2023,Concert,melkweg
223,223,2023-12-01T18:00:00.000000Z,Fear Factory,30,http://www.melkweg.nl//nl/agenda/fear-factory-01-12-2023,Concert,melkweg
224,224,2023-12-03T16:00:00.000000Z,Sam Tompkins,30,http://www.melkweg.nl//nl/agenda/sam-tompkins-03-12-2023,Concert,melkweg
225,225,2023-12-04T18:00:00.000000Z,Popcaan,30,http://www.melkweg.nl//nl/agenda/popcaan-04-12-2023,Concert,melkweg
226,226,2023-12-05T18:00:00.000000Z,Popcaan,30,http://www.melkweg.nl//nl/agenda/popcaan-05-12-2023,Concert,melkweg
227,227,2023-12-06T18:00:00.000000Z,Joker Out,30,http://www.melkweg.nl//nl/agenda/joker-out-06-12-2023,Concert,melkweg
228,228,2023-12-07T18:30:00.000000Z,Pip Blom,30,http://www.melkweg.nl//nl/agenda/pip-blom-07-12-2023,Concert,melkweg
229,229,2023-12-07T19:00:00.000000Z,Moncrieff,30,http://www.melkweg.nl//nl/agenda/moncrieff-07-12-2023,Concert,melkweg
230,230,2023-12-08T18:00:00.000000Z,Sertab Erener,30,http://www.melkweg.nl//nl/agenda/sertab-erener-08-12-2023,Concert,melkweg
231,231,2023-12-08T18:30:00.000000Z,Yeule,30,http://www.melkweg.nl//nl/agenda/yeule-08-12-2023,Concert,melkweg
232,232,2023-12-08T22:30:00.000000Z,Zer00's Heroes,30,http://www.melkweg.nl//nl/agenda/zer00s-heroes-08-12-2023,Concert,melkweg
233,233,2023-12-09T16:30:00.000000Z,The Amity Affliction,30,http://www.melkweg.nl//nl/agenda/the-amity-affliction-09-12-2023,Concert,melkweg
234,234,2023-12-09T19:00:00.000000Z,The Sherlocks,30,http://www.melkweg.nl//nl/agenda/the-sherlocks-09-12-2023,Concert,melkweg
235,235,2023-12-10T18:00:00.000000Z,La Pegatina,30,http://www.melkweg.nl//nl/agenda/la-pegatina-10-12-2023,Concert,melkweg
236,236,2023-12-12T18:00:00.000000Z,Extreme,30,http://www.melkweg.nl//nl/agenda/extreme-12-12-2023,Concert,melkweg
237,237,2023-12-13T18:00:00.000000Z,Elias Mazian (Live),30,http://www.melkweg.nl//nl/agenda/elias-mazian-13-12-2023,Concert,melkweg
238,238,2023-12-15T17:30:00.000000Z,Skindred,30,http://www.melkweg.nl//nl/agenda/skindred-15-12-2023,Concert,melkweg
239,239,2023-12-15T18:30:00.000000Z,SERA,30,http://www.melkweg.nl//nl/agenda/sera-15-12-2023,Concert,melkweg
240,240,2023-12-16T19:00:00.000000Z,Jet van der Steen + Lola Cedès,30,http://www.melkweg.nl//nl/agenda/jet-van-der-steen-lola-cedes-16-12-2023,Concert,melkweg
241,241,2023-12-16T22:30:00.000000Z,Desi Fusion: Bollywood Night Out,30,http://www.melkweg.nl//nl/agenda/desi-fusion-bollywood-night-out-16-12-2023,Concert,melkweg
242,242,2023-12-17T18:00:00.000000Z,New Model Army,30,http://www.melkweg.nl//nl/agenda/new-model-army-17-12-2023,Concert,melkweg
243,243,2023-12-21T18:00:00.000000Z,Clean Pete,30,http://www.melkweg.nl//nl/agenda/clean-pete-21-12-2023,Concert,melkweg
244,244,2024-01-19T18:00:00.000000Z,No Barrier,30,http://www.melkweg.nl//nl/agenda/no-barrier-19-01-2024,Concert,melkweg
245,245,2024-01-31T19:00:00.000000Z,Cornelia Jakobs,30,http://www.melkweg.nl//nl/agenda/cornelia-jakobs-31-01-2024,Concert,melkweg
246,246,2024-02-02T22:59:00.000000Z,The Taylor & Harry Night,30,http://www.melkweg.nl//nl/agenda/the-taylor-harry-night-02-02-2024,Concert,melkweg
247,247,2024-02-05T18:30:00.000000Z,grentperez,30,http://www.melkweg.nl//nl/agenda/grentperez-05-02-2024,Concert,melkweg
248,248,2024-02-08T18:30:00.000000Z,French 79,30,http://www.melkweg.nl//nl/agenda/french-79-08-02-2024,Concert,melkweg
249,249,2024-02-13T18:30:00.000000Z,Alessandra,30,http://www.melkweg.nl//nl/agenda/alessandra-13-02-2024,Concert,melkweg
250,250,2024-02-15T19:00:00.000000Z,Southall,30,http://www.melkweg.nl//nl/agenda/southall-15-02-2024,Concert,melkweg
251,251,2024-02-19T18:00:00.000000Z,Reneé Rapp,30,http://www.melkweg.nl//nl/agenda/renee-rapp-19-02-2024,Concert,melkweg
252,252,2024-02-25T18:00:00.000000Z,6LACK,30,http://www.melkweg.nl//nl/agenda/6lack-25-02-2024,Concert,melkweg
253,253,2024-02-26T18:00:00.000000Z,6LACK,30,http://www.melkweg.nl//nl/agenda/6lack-26-02-2024,Concert,melkweg
254,254,2024-03-19T18:00:00.000000Z,Eric Nam,30,http://www.melkweg.nl//nl/agenda/eric-nam-19-03-2024,Concert,melkweg
255,255,2024-03-20T18:00:00.000000Z,Eric Nam,30,http://www.melkweg.nl//nl/agenda/eric-nam-20-03-2024,Concert,melkweg
256,256,2024-03-28T19:00:00.000000Z,SuperDB,30,http://www.melkweg.nl//nl/agenda/superdb-28-03-2024,Concert,melkweg
257,257,2024-04-06T16:00:00.000000Z,Lord Of The Lost,30,http://www.melkweg.nl//nl/agenda/lord-of-the-lost-06-04-2024,Concert,melkweg
258,258,2024-05-11T17:30:00.000000Z,Rootsriders feat. Mo Ali,30,http://www.melkweg.nl//nl/agenda/rootsriders-feat-mo-ali-11-05-2024,Concert,melkweg
259,259,2024-05-19T17:00:00.000000Z,Yemi Alade,30,http://www.melkweg.nl//nl/agenda/yemi-alade-19-05-2024,Concert,melkweg
260,260,2024-05-22T17:00:00.000000Z,Rakim,30,http://www.melkweg.nl//nl/agenda/rakim-22-05-2024-1,Concert,melkweg
261,261,2024-05-23T17:30:00.000000Z,ElGrandeToto,30,http://www.melkweg.nl//nl/agenda/elgrandetoto-23-05-2024,Concert,melkweg
